brand,type,name,time,address,service,city,record_date
PX Mart,Supermarket,高雄苓雅,08:00-23:00,高雄市苓雅區林森二路36號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄明誠,08:00-23:00,高雄市三民區明誠一路358號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄建工,08:00-23:00,高雄市三民區建工路736號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,左營海總,08:00-23:00,高雄市楠梓區軍校路800號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄復興,08:00-23:00,高雄市新興區復興二路260號1樓,"全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄苓雅二,08:00-23:00,高雄市苓雅區苓雅一路406-1號,全聯阪急麵包,高雄市,2022-02-24
PX Mart,Supermarket,高雄大昌,08:00-23:00,高雄市三民區大昌二路525號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄七賢,08:00-23:00,高雄市新興區七賢二路10號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄中華,07:30-22:30,高雄市前金區中華三路171號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄博愛三,08:00-23:00,高雄市左營區博愛三路336號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄九如,08:00-23:00,高雄市三民區九如一路609號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄重信,08:00-23:00,高雄市左營區重信路8號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄自由,08:00-23:00,高雄市左營區自由三路20號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄明仁,08:00-23:00,高雄市三民區明仁路57號,"生鮮蔬果,全聯阪急麵包,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄德賢,07:30-22:30,高雄市楠梓區德賢路479號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄覺民,08:00-23:00,高雄市三民區覺民路617號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄左大,08:00-23:00,高雄市左營區左營大路272號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄興楠,08:00-23:00,高雄市楠梓區興楠路72號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄榮佑,08:00-23:00,高雄市左營區榮佑路25號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,前鎮康定,07:30-22:30,高雄市前鎮區康定路170號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄自強,07:30-22:30,高雄市三民區自強一路245號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,小港,08:00-23:00,高雄市小港區小港路150-3號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄明倫,08:00-23:00,高雄市鼓山區明倫路466號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄建國,07:30-22:30,高雄市苓雅區建國一路107號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,小港店北,08:00-23:00,高雄市小港區店北路159號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山青年,08:00-23:00,高雄市鳳山區青年路2段261號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山經武,08:00-23:00,高雄市鳳山區經武路375號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山信義,08:00-23:00,高雄市鳳山區信義街73號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山五福,08:00-23:00,高雄市鳳山區五福二路32號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳥松本舘,08:00-23:00,高雄市鳥松區本舘路207號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山誠德,07:30-22:30,高雄市鳳山區誠德街133號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山青年二,08:00-23:00,高雄市鳳山區青年路2段421號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山保泰,07:30-22:30,高雄市鳳山區保泰路376號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,岡山仁壽,08:00-23:00,高雄市岡山區仁壽路22號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,大寮二,08:00-23:00,高雄市大寮區鳳林四路254號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,旗山,08:00-22:00,高雄市旗山區延平一路453號,,高雄市,2022-02-24
PX Mart,Supermarket,鳳山五甲,08:00-23:00,高雄市鳳山區錦田路189號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄大社,08:00-23:00,高雄市大社區中山路347號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄阿蓮,07:30-22:30,高雄市阿蓮區民族路38巷13號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,燕巢中民,08:00-23:00,高雄市燕巢區中民路709號之3,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄林園,07:30-22:30,高雄市林園區東林西路394號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山平等,08:00-23:00,高雄市鳳山區平等路50號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄路竹,07:30-22:30,高雄市路竹區中正路180號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄仁武,08:00-23:00,高雄市仁武區仁雄路25號之1,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄林園三,07:30-22:30,高雄市林園區林園北路495巷1號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山中山,08:00-23:00,高雄市鳳山區中山路66號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,梓官中崙,07:30-22:30,高雄市梓官區中崙路231號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山瑞隆,08:00-23:00,高雄市鳳山區瑞隆東路50號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,岡山民有,07:30-22:30,高雄市岡山區民有路44號,停車場,高雄市,2022-02-24
PX Mart,Supermarket,仁武永仁,08:00-23:00,高雄市仁武區永仁街352號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山光復,08:00-23:00,高雄市鳳山區光復路107號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,美濃泰安,07:30-22:30,高雄市美濃區泰安路172號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄鳳林,08:00-23:00,高雄市林園區鳳林路2段37號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,橋頭隆豐,08:00-23:00,高雄市橋頭區隆豐路137號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,岡山壽華,07:30-22:30,高雄市岡山區壽華路131號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,大寮,08:00-23:00,高雄市大寮區鳳林三路449號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄美明,08:00-23:00,高雄市鼓山區美明路116號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄華夏,08:00-23:00,高雄市鼓山區華夏路176號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄鼎力,07:30-22:30,高雄市三民區鼎力路243號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,岡山大仁,07:30-22:30,高雄市岡山區大仁北路3號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,苓雅四維二,08:00-23:00,高雄市苓雅區四維二路100之5號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄管仲,08:00-23:00,高雄市前鎮區管仲路20號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鹽埕壽星,08:00-23:00,高雄市鹽埕區七賢三路243號1樓,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,左營高鐵,08:00-23:00,高雄市左營區華夏路1255號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山頂豐,08:00-23:00,高雄市鳳山區頂豐街21號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場,無印良品",高雄市,2022-02-24
PX Mart,Supermarket,鳳山博愛,07:30-22:30,高雄市鳳山區博愛路361號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄大樹,07:30-22:30,高雄市大樹區新鎮路850號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山建國,08:00-23:00,高雄市鳳山區建國路2段90號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄林森,08:00-23:00,高雄市新興區林森一路230號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄中泰,08:00-23:00,高雄市楠梓區右昌街543號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,三民鼎中,08:00-23:00,高雄市三民區鼎中路668號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,旗山中華,07:30-22:30,高雄市旗山區中華路31號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,岡山公園西,08:00-22:00,高雄市岡山區公園西路3段83號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山保南,07:30-22:30,高雄市鳳山區保南二路207號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,旗津中洲,07:30-22:30,高雄市旗津區中洲二路179-11號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,小港山明,08:00-23:00,高雄市小港區山明路112號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄藍昌,08:00-23:00,高雄市楠梓區藍昌路417號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山國泰,08:00-23:00,高雄市鳳山區國泰路1段2號號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,茄萣仁愛,07:30-22:30,高雄市茄萣區仁愛路2段167號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山南和一,08:00-23:00,高雄市鳳山區南和一路47號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄光武,07:30-22:30,高雄市三民區九如一路278號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山武營,08:00-23:00,高雄市鳳山區武營路236號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,高雄大昌二,08:00-23:00,高雄市三民區大昌二路146號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,高雄正義,08:00-23:00,高雄市苓雅區正義路248號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,大社金龍,08:00-23:00,高雄市大社區金龍路338號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,仁武八德,08:00-23:00,高雄市仁武區八德中路52號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,湖內保生,08:00-22:30,高雄市湖內區保生路169號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,左營文康,08:00-23:00,高雄市左營區文康路85號1-2樓,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,楠梓土庫,08:00-23:00,高雄市楠梓區土庫三路55號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,左營自由二,08:00-23:00,高雄市左營區自由二路325-1號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,前鎮和誠,07:30-22:30,高雄市前鎮區和誠街107號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鼓山明誠,08:00-23:00,高雄市鼓山區明誠三路463號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鹽埕七賢三,08:00-23:00,高雄市鹽埕區七賢三路6號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,三民金獅湖,08:00-23:00,高雄市三民區鼎力路15號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,楠梓興楠,08:00-23:00,高雄市楠梓區興楠路260號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鼓山新疆,08:00-23:00,高雄市鼓山區新疆路91號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,路竹國昌,07:30-22:30,高雄市路竹區國昌路26號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,岡山岡燕,08:00-23:00,高雄市岡山區岡燕路338號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鼓山美術南,08:00-23:00,高雄市鼓山區美術南三路231號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,大寮三隆,07:30-22:30,高雄市大寮區大寮路667號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,楠梓德中,08:00-23:00,高雄市楠梓區德中路326號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,苓雅二聖,08:00-23:00,高雄市苓雅區二聖一路58號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,三民褒揚,08:00-23:00,高雄市三民區褒揚街285號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,仁武八德南,08:00-23:00,高雄市仁武區八德南路475號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,小港康莊,08:00-23:00,高雄市小港區康莊路80號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,岡山大仁北,07:30-22:30,高雄市岡山區大仁北路363號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,三民陽明,08:00-23:00,高雄市三民區陽明路300號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,苓雅三多,08:00-23:00,高雄市苓雅區三多四路123-1號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,仁武鳳仁,08:00-23:00,高雄市仁武區鳳仁路1之52號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,左營富國,08:00-23:00,高雄市左營區富國路71-1號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,彌陀中正東,07:30-22:30,高雄市彌陀區中正東路501號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,仁武霞海,08:00-23:00,高雄市仁武區霞海路46號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鳳山海洋一,08:00-23:00,高雄市鳳山區海洋一路35號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,梓官中正,07:30-22:30,高雄市梓官區中正路75號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,新興復興一,08:00-23:00,高雄市新興區復興一路80號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,仁武中華,08:00-23:00,高雄市仁武區中華路355號,"生鮮蔬果,全聯阪急麵包,COFFEE",高雄市,2022-02-24
PX Mart,Supermarket,鳳山鳳北,08:00-23:00,高雄市鳳山區鳳北路177號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,鼓山南屏,08:00-23:00,高雄市鼓山區南屏路556號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",高雄市,2022-02-24
PX Mart,Supermarket,恆春西門,07:30-22:30,屏東縣恆春鎮西門路110號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,潮州延平,08:00-23:00,屏東縣潮州鎮延平路156號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,屏東大連,07:30-22:30,屏東縣屏東市大連路21號1樓,全聯阪急麵包,屏東縣,2022-02-24
PX Mart,Supermarket,屏東自由,08:00-23:00,屏東縣屏東市自由路589號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,屏東民族,07:30-22:30,屏東縣屏東市民族路202號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,東港,08:00-23:00,屏東縣東港鎮長春一路80號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,萬丹,07:30-22:30,屏東縣萬丹鄉大憲街210號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,東港博愛,08:00-23:00,屏東縣東港鎮博愛街268號之1,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,勝利,08:00-23:00,屏東縣屏東市勝利東路41號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,朝昇,08:00-23:00,屏東縣潮州鎮昇東路93號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,鹽埔維新,07:30-22:30,屏東縣鹽埔鄉維新路42-5號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,屏東永大,07:30-22:30,屏東縣屏東市永大路71號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,萬丹大順,07:30-22:30,屏東縣萬丹鄉大順路56號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,新園,07:30-22:30,屏東縣新園鄉仙吉路32號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,屏東廣東,07:30-22:30,屏東縣屏東市廣東路1108-10號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,屏東中正,08:00-23:00,屏東縣屏東市中正路590號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,屏東復興南,07:30-22:30,屏東縣屏東市復興南路1段187號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,屏東林邊,07:30-22:30,屏東縣林邊鄉中林路282-16號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,布袋太平東,07:30-22:30,嘉義縣布袋鎮太平東路455號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",嘉義縣,2022-02-24
PX Mart,Supermarket,屏東里港,07:30-22:30,屏東縣里港鄉鐵店路21-30-31號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,屏東瑞民,07:30-22:30,屏東縣屏東市瑞民路6號,"農家直採,生鮮蔬果,全聯阪急麵包,COFFEE,停車場,無印良品",屏東縣,2022-02-24
PX Mart,Supermarket,屏東枋寮,07:30-22:30,屏東縣枋寮鄉中興路22-17號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,恆春恆南,08:00-23:00,屏東縣恆春鎮恒南路30號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,高樹信義,07:30-22:30,屏東縣高樹鄉信義路21號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,屏東萬巒,07:30-22:30,屏東縣萬巒鄉褒忠路229-1號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,屏東萬年,07:30-22:30,屏東縣屏東市自由路163號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,長治潭頭,07:30-22:30,屏東縣長治鄉潭頭路86號1樓,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,恆春環城南,07:30-22:30,屏東縣恆春鎮恆南路1巷6-6-7號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,屏東南州,07:30-22:00,"屏東縣南州鄉人和路1-2,1-3號","生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,潮州光復,07:30-22:30,屏東縣潮州鎮光復路179號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,內埔昭勝,07:30-22:30,屏東縣內埔鄉昭勝路410號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,新埤中正,07:30-22:30,屏東縣新埤鄉中正路7，9號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,內埔永光,07:30-22:30,屏東縣內埔鄉永光路3號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,九如九里,07:30-22:30,屏東縣九如鄉九里路59-5-6-7號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,佳冬玉光,07:30-22:30,屏東縣佳冬鄉玉光街107號,"生鮮蔬果,全聯阪急麵包,COFFEE",屏東縣,2022-02-24
PX Mart,Supermarket,潮州公園,07:30-22:30,屏東縣潮州鎮公園路117號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,內埔勝光,07:30-22:30,屏東縣內埔鄉勝光路60號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",屏東縣,2022-02-24
PX Mart,Supermarket,台東太麻里,07:30-22:30,臺東縣太麻里鄉外環路190號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺東縣,2022-02-24
PX Mart,Supermarket,台東漢陽,08:00-22:00,臺東縣臺東市漢陽南路89號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺東縣,2022-02-24
PX Mart,Supermarket,台東更生,07:30-22:30,臺東縣臺東市更生路1051號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺東縣,2022-02-24
PX Mart,Supermarket,關山和平,07:30-22:30,"臺東縣關山鎮和平路1-20,1-21,1-22號","生鮮蔬果,全聯阪急麵包,COFFEE",臺東縣,2022-02-24
PX Mart,Supermarket,台東中山,07:30-22:30,臺東縣臺東市中山路328號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺東縣,2022-02-24
PX Mart,Supermarket,成功大同,07:30-22:30,臺東縣成功鎮大同路29號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",臺東縣,2022-02-24
PX Mart,Supermarket,台東平等,07:30-22:30,臺東縣臺東市平等街11號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺東縣,2022-02-24
PX Mart,Supermarket,新生,08:00-23:00,臺東縣臺東市新生路429號,"生鮮蔬果,全聯阪急麵包,COFFEE",臺東縣,2022-02-24
PX Mart,Supermarket,開封,08:00-23:00,臺東縣臺東市開封街372號,"生鮮蔬果,全聯阪急麵包,COFFEE,無印良品",臺東縣,2022-02-24
PX Mart,Supermarket,花蓮重慶,07:30-22:30,花蓮縣花蓮市重慶路331號,"生鮮蔬果,全聯阪急麵包,COFFEE,停車場",花蓮縣,2022-02-24
PX Mart,Supermarket,花蓮慶豐,08:00-23:00,花蓮縣吉安鄉中山路3段136號,"生鮮蔬果,全聯阪急麵包,COFFEE",花蓮縣,2022-02-24
